v_ao_mean,v_ao_max,v_art_mean,v_art_max,v_ven_mean,v_ven_max,v_la_mean,v_la_max,v_lv_mean,v_lv_max,p_lv_mean,p_lv_max,q_av_mean,q_av_max,p_ao_mean,p_ao_max,p_art_mean,p_art_max,q_ao_mean,q_ao_max,p_ven_mean,p_ven_max,q_art_mean,q_art_max,p_la_mean,p_la_max,q_ven_mean,q_ven_max,q_mv_mean,q_mv_max,T_mean,T_max
107.88155351064034,111.31956082210188,935.7628230691525,936.5561964782316,2874.5734640046485,2879.480619349166,21.75746017814396,26.16334466992308,18.10938247685159,23.270042146550644,4.909571515598814,26.611754765529977,0.014154917845263133,0.27435901187210626,18.354386609744097,26.360741610252667,13.788605417278873,14.094496058663694,0.014085808535783255,0.03970931178806132,0.5274248125121216,0.5621309311307604,0.013663470208250079,0.013992312769573046,0.4463069229758882,1.5027160826902712,0.014084167014376845,0.07260449098508487,0.014106593282059352,0.22782538189303206,8949.670278606936,9179.149003699422
134.09717428337987,169.07344202028895,1437.6043368125124,1495.4090257303353,4731.126803008601,4799.401141400843,115.09858629561991,127.98109434493759,235.7900496513914,286.62231775748126,81.42364167453631,417.3923243727299,0.1347305330914428,1.4027576145566298,202.52157941601652,410.26457082305444,173.8273026479565,192.51768973554002,0.1345813602796938,1.1213729690234262,23.826038487659524,24.66840006211364,0.13220828919896552,0.14831421642912557,22.286418102560724,29.541498961976746,0.13437274043897668,0.8450958269118122,0.1346439729423202,0.9244906452316995,12365.269136801362,12954.091476649046
122.3967094469037,140.3859277933387,992.4812549972182,1008.0770923382565,3396.0055326911324,3433.430400114156,81.38472178921424,99.97840009403099,60.84161497914941,89.93176122725714,22.005070551434535,110.03336132215468,0.06944892436985682,0.887906206429338,60.039169951086414,108.26311731931013,51.15916638196096,59.7865367330679,0.06936009312090902,0.458066438189264,5.372571171341065,5.70993005943782,0.06887360638824451,0.08178661026683257,4.697054806764863,10.096233552017386,0.06910282848157662,0.3901068130400312,0.06943746199016052,0.3866222514316081,6556.815313361585,6942.51033179462
124.46191898265987,139.94486725482633,1195.8313826586875,1202.5168039052658,4406.179716571427,4438.062823552368,64.47570226179369,73.04079567008338,104.75983798050925,120.29360157619726,32.435898411151726,154.5340557286152,0.051476813752357645,0.7316713299351393,93.35795278992762,152.44801660980005,78.64725775339933,80.4245879448223,0.051235217493987656,0.26111981867058487,9.604042023293106,9.794684886055476,0.04765254820437496,0.048904041490405364,9.172078068267288,13.964767543710154,0.05115149032343423,0.6611686851225931,0.05142459491345147,0.33071050806345664,12688.012989191338,12983.083058707416
134.46828231171418,156.0028306118367,1275.977214528794,1285.300500249376,3948.261263459458,3973.154302526532,54.39122681242752,61.30957942720467,101.5624638229606,121.49662230844824,33.83473065864391,174.66993757913755,0.06572719897821315,1.0089110410248907,106.83523415177446,173.58206212510393,89.73183167167709,91.95695455832502,0.06545065662098705,0.326525017020056,7.409605723647556,7.570237812023236,0.06133785296199311,0.06299206178322814,6.939806959859737,9.713826377330998,0.06538805439010298,0.48118043773767943,0.06562400227735417,0.29926300782996557,13333.414812432602,13658.620051760226
123.29255863674346,141.00012038319636,1061.5409116332871,1079.981866763412,3676.0873179896676,3742.1598040605586,95.54242126688108,119.46038890197013,65.59860626428201,92.43981829045813,31.671452478438184,148.19077121965918,0.061098403547458525,0.7605076136590722,81.94988131614294,144.25014665629143,72.09346023294549,80.32340181176448,0.06097271368059779,0.45771631392414397,8.867056341298307,9.535789291279459,0.060054938767974665,0.0678837206393918,8.227773615242956,18.719816252473034,0.06093726751006177,0.6244585313668167,0.06107423398373737,0.45281630899272046,9914.332833141088,10386.443920433521
157.68042014919405,189.29861986750225,1368.8879664358255,1391.0671853063723,4487.4866509042,4537.792237219893,97.73581191251428,111.96070814286217,172.60759490069603,209.6175676056095,48.662328245034786,238.11260620989168,0.07776210190205984,1.080003376610931,152.17406191042346,235.59006111752197,137.68018350109168,144.19269638816652,0.07746570272594555,0.5349599511208116,13.330582609558174,13.727979989705863,0.07466521166504791,0.07856471440238662,12.303098079098435,19.093309901389127,0.077419069415466,0.632650284108082,0.07767672023088407,0.3834610882048469,14573.86416066438,15076.41120068729
107.76793685684754,115.27245426498978,980.3319554374733,983.1130443990235,3183.119091753824,3192.0635283061533,26.188492354833027,30.124524714811148,41.35861168038771,50.26476784434527,14.46510578669639,81.18396935250897,0.03677390857593314,0.4837618391004204,40.73832966154306,80.09517688593716,27.62536607007424,28.58175509630767,0.03668688745562445,0.14859627984825927,2.048215385931328,2.0960337613641356,0.03547611149437831,0.03681405211920169,1.8427513461553562,3.2768107203867975,0.03658796854452116,0.21146156708874414,0.036725127659999524,0.18478638588035903,8176.3235750142485,8375.746101234108
132.0988751250111,150.12898525365557,1050.777003669201,1057.8096644421196,4325.98440978511,4344.012413268298,41.77687876881937,46.68928113714495,108.59886733574051,124.71520185084637,29.25048023107758,142.09162242181415,0.043136066091325156,0.6615637857311512,90.5004576709172,141.3350496042634,75.68899857557038,79.2193449697173,0.042956312536587715,0.19623844472278695,8.659847852587399,8.762155429420616,0.04202674966066913,0.04423997252396258,8.132687139509919,10.830464868531058,0.04299775652667048,0.310010496176065,0.04310023647147387,0.1984716483877589,11025.988976145163,11434.358938224614
114.37376583309765,127.69246387796383,1107.5709756187218,1115.937564438981,3257.0435519836906,3287.209505652431,68.12723924777002,80.36821897974941,57.755624247625796,75.64538953979073,22.600139065574407,117.05790821760975,0.057334416126412324,0.7175115734800116,59.133602186025975,113.92666066255373,47.70892056840918,49.63192989215756,0.05718635007713863,0.33571841919717615,4.4267360312512105,4.718911062367789,0.05468438519430648,0.057160163041671694,4.05432109558355,7.908309162026458,0.05679735275188272,0.4674291904518859,0.057219962705583986,0.4139834587779946,10129.43173488602,10403.20016015321
257.0344870605793,321.9047318783299,1759.4542029081717,1782.7533541526955,3867.982022489128,3970.672930600337,179.09515935124213,225.87049103037006,265.7700760173983,341.13698240440704,93.65445190574215,500.7735129881128,0.24395643774968126,4.373788235953527,350.2560845704233,494.9453078123581,306.9616242152845,315.2831209101129,0.24191337769317217,1.0850992349927084,14.979482878471922,16.419822385537167,0.22954539170891958,0.23636395095002674,12.997352181818655,31.20145186768315,0.24155678768131544,1.6084151368973705,0.2431103599792223,2.036464067898482,7802.169483806938,8053.852370381355
100.08455090609377,100.18345273255285,901.35383694395,901.4798694047901,2802.9836125735046,2803.2029529711044,8.510737787870276,8.719872034655214,9.004800777425794,9.267524363675443,0.171139723882109,1.0008933018993227,0.00032083061230399297,0.0036095069739995405,0.4528761827599704,0.9826195492600931,0.37468403903970093,0.4095644223006685,0.00032052436580450136,0.002527526629608855,0.020118849365579138,0.021597887380830766,0.0003157554881923073,0.00034654847582769025,0.017068304368360362,0.05277002368751473,0.0003197567191888608,0.0014837048134967745,0.00032021032466324727,0.005155632536352622,17580.48971691169,18147.60228842497
109.37296687015483,120.87888664566952,953.0820952656348,960.1590520883362,3062.7374809766006,3074.256630197934,31.358830031293085,39.78416634878277,34.72720215004037,51.91255942744141,9.701246566255996,53.281674919038984,0.025770054800671457,0.3238132291077011,23.55655352305373,52.47373831402153,16.584082704301995,18.795088819549154,0.025753826383891013,0.1352562323464159,1.3546183432284005,1.4140086166511616,0.025609815824301312,0.029330694347644137,1.0768784062642731,2.5350595248613885,0.02571592458856146,0.09399377593276383,0.025757189900638557,0.2036667211778915,11285.10507135652,11822.491027135402
138.35563610185272,156.1596100556798,1299.8159419081717,1309.21466910145,4249.159319675733,4312.993573957374,119.20473835902017,148.38530526062274,142.14143749352647,171.31096201040478,54.50576508314362,273.86300382484944,0.11147390283395979,1.7158459024229242,183.56441467373944,268.7716068846025,167.56666184807543,171.50575775776304,0.11072873266649227,0.715108613642497,12.403814342402272,12.950191975313157,0.10214934704776957,0.10483617503864825,11.57969812519959,27.419659445369348,0.11002309436915075,1.3724968442554397,0.11127442157527155,1.45243160145742,6463.7496256269515,6629.486795514822
124.77051633499084,145.78121895180868,1165.4037381489045,1177.7897609574934,3559.9509277092952,3599.1137235242004,55.608379241251306,65.35036296751181,80.16245720479274,98.71361976510897,31.339827921418532,152.07387154996,0.06724899715450877,0.8990154552836974,81.39057805290655,150.42721855541996,66.18287160145867,69.27153404046959,0.06705801767640052,0.3779357662937603,8.340592053848601,8.770410469315056,0.06426550597572635,0.06765173472059229,8.022468011508476,11.447672088207755,0.06707283692874497,0.7289993387657194,0.06717909502930816,0.4493391805963732,11148.690301459283,11508.325472474098
123.11003201915285,142.5706018949108,1016.2935088560567,1028.1878484656836,4008.5557314745693,4028.6865726037345,58.984026661248,65.02434154532523,83.31750797416964,103.65894745586942,31.828924694965007,162.85122366682756,0.05316858831158905,0.6748654008772914,87.0888435796151,160.4248962720321,70.61135378386608,77.8333856105983,0.053066982460316416,0.2960756061474544,7.371758219575387,7.494549158955454,0.052476099397339625,0.05843875100171161,6.714185105544616,9.601819054700616,0.05301300137092779,0.2890738402699042,0.05314984766712206,0.29397883246461426,9197.07198436372,9635.027793142945
